MONTH,BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS,BOROUGH_ID
2012 / 10,Queens,06,2849.5,395.3,239.3,,,,,4
2003 / 01,Queens,06,3193.4,597.8,,,,,,4
2002 / 09,Queens,06,3423.3,536.1,,,,,,4
1998 / 08,Queens,06,2799.8,463.3,258.7,,,,,4
2005 / 05,Queens,06,3200.3,545.2,298.4,,,,,4
2003 / 06,Queens,06,3507.7,539.9,,,,,,4
2003 / 03,Queens,06,3166.5,508.4,,,,,,4
2007 / 12,Queens,06,3069.9,576.5,281.9,,,116.3,,4
2007 / 08,Queens,06,3236.0,614.5,314.1,,,,,4
2003 / 08,Queens,06,3393.9,484.6,,,,,,4
1996 / 09,Queens,06,3023.5,487.5,179.7,,,,,4
1996 / 08,Queens,06,3108.0,372.8,164.5,,,,,4
1996 / 11,Queens,06,3175.5,492.2,201.0,,,,,4
2002 / 01,Queens,06,2847.9,588.6,409.0,,,,16.5,4
1991 / 06,Queens,06,2773.8,,,,,,,4
1993 / 07,Queens,06,2926.3,455.6,196.9,,,,,4
1993 / 08,Queens,06,2860.3,405.4,167.2,,,,,4
2011 / 01,Queens,06,2812.0,436.0,283.6,,,,,4
1995 / 08,Queens,06,3016.7,240.5,204.4,,,,,4
1992 / 11,Queens,06,3046.5,,,,,,,4
2009 / 08,Queens,06,2840.7,436.4,299.0,,,,,4
1992 / 05,Queens,06,2961.4,,,,,,,4
1991 / 09,Queens,06,2804.4,,,,,,,4
1993 / 04,Queens,06,2952.7,72.0,31.7,,,,,4
2000 / 12,Queens,06,2615.7,662.9,329.2,,,65.8,,4
2016 / 01,Queens,06,2484.1,390.1,304.5,,,,27.2,4
2016 / 07,Queens,06,2822.5,427.1,339.6,,,,,4
2016 / 11,Queens,06,2803.3,437.2,323.6,,,79.5,,4
2015 / 12,Queens,06,2895.5,563.0,364.1,,,,,4
2018 / 09,Queens,06,2770.7,423.4,349.5,,,,,4
2018 / 10,Queens,06,2948.0,424.6,363.4,,,,,4
2019 / 12,Queens,06,2886.2,468.3,374.0,,61.7,62.5,,4
2020 / 08,Queens,06,3180.1,421.7,424.6,,,,,4
2021 / 01,Queens,06,2685.3,439.5,428.7,,,,9.3,4
2009 / 07,Bronx,08,2583.2,346.3,277.6,,,,,2
2004 / 04,Bronx,08,2711.3,443.5,263.0,,,,,2
2002 / 03,Bronx,08,2433.9,389.6,304.0,,,,,2
2011 / 08,Bronx,08,2759.9,349.1,243.7,,,,,2
2008 / 08,Bronx,08,2417.2,354.1,240.8,,,,,2
2002 / 01,Bronx,08,2588.6,431.8,374.6,,,,26.6,2
1997 / 12,Bronx,08,2590.1,361.5,225.5,,,47.4,,2
2014 / 05,Bronx,08,2511.8,331.7,274.7,,,,,2
1994 / 06,Bronx,08,2829.7,229.3,117.9,,,,,2
2000 / 01,Bronx,08,2307.1,110.3,303.2,,,,47.3,2
1992 / 06,Bronx,08,3249.1,,,,,,,2
2002 / 11,Bronx,08,3092.4,379.1,,,,,,2
1997 / 06,Bronx,08,2450.5,307.2,216.8,,,,,2
2009 / 08,Bronx,08,2519.1,324.5,249.7,,,,,2
1995 / 07,Bronx,08,2656.0,232.8,142.5,,,,,2
2006 / 05,Bronx,08,2726.1,400.0,279.7,,,,,2
1996 / 10,Bronx,08,2750.1,356.9,226.5,,,,,2
2006 / 09,Bronx,08,2650.1,407.5,272.9,,,,,2
2007 / 01,Bronx,08,2533.9,393.9,279.5,,,,14.4,2
2002 / 02,Bronx,08,2195.4,351.1,281.5,,,,,2
1998 / 03,Bronx,08,2382.3,321.1,218.7,,,,,2
1994 / 04,Bronx,08,2694.1,,,,,,,2
1998 / 01,Bronx,08,2420.4,391.3,265.6,,,,29.8,2
2007 / 05,Bronx,08,2716.8,408.7,278.1,,,,,2
2011 / 06,Bronx,08,2719.1,340.2,240.8,,,,,2
1993 / 09,Bronx,08,2718.3,,,,,,,2
2002 / 05,Bronx,08,2757.0,420.0,330.7,,,,,2
1994 / 12,Bronx,08,2847.1,404.5,170.4,,,,,2
1999 / 07,Bronx,08,2437.9,410.7,335.2,,,,,2
1995 / 08,Bronx,08,2633.2,253.7,143.4,,,,,2
2005 / 08,Bronx,08,2645.7,398.3,296.3,,,,,2
2004 / 11,Bronx,08,2703.2,418.8,264.4,,,122.2,,2
2001 / 06,Bronx,08,2655.2,436.9,317.8,,,,,2
1991 / 09,Bronx,08,3032.7,,,,,,,2
2004 / 07,Bronx,08,2696.6,433.8,300.9,,,,,2
1994 / 07,Bronx,08,2622.2,287.0,152.4,,,,,2
2003 / 10,Bronx,08,3009.2,413.0,,,,,,2
2015 / 01,Bronx,08,2260.0,302.4,286.9,,,,10.8,2
1993 / 08,Bronx,08,2504.3,117.4,66.3,,,,,2
2007 / 07,Bronx,08,2608.0,385.6,268.4,,,,,2
1997 / 03,Bronx,08,2382.7,298.5,204.9,,,,,2
2016 / 02,Bronx,08,2097.8,367.1,367.7,11.4,,,,2
2016 / 04,Bronx,08,2252.9,319.8,320.6,23.9,,,,2
2016 / 08,Bronx,08,2422.8,346.7,354.4,19.0,,,,2
2017 / 04,Bronx,08,2310.7,319.2,324.1,26.5,,,,2
2018 / 05,Bronx,08,2511.4,340.3,368.1,69.7,,,,2
2018 / 09,Bronx,08,2250.1,329.3,337.3,53.4,,,,2
2019 / 02,Bronx,08,2031.4,275.6,321.5,32.2,,,,2
2019 / 11,Bronx,08,2260.4,316.3,337.7,99.4,,13.0,,2
2022 / 01,Bronx,08,413.4,63.7,76.7,2.6,,,2.0,2
1999 / 06,Brooklyn,08,3034.1,214.2,249.1,,,,,3
1996 / 03,Brooklyn,08,2793.7,125.2,131.9,,,,,3
2015 / 01,Brooklyn,08,2361.2,188.4,173.8,,21.3,,28.0,3
1996 / 07,Brooklyn,08,3420.3,158.6,160.2,,,,,3
2013 / 08,Brooklyn,08,2781.5,213.3,192.5,,4.0,,,3
2003 / 02,Brooklyn,08,2794.8,110.7,,,,,,3
2006 / 03,Brooklyn,08,2939.0,232.2,197.5,,,,,3
2002 / 11,Brooklyn,08,3441.3,216.2,,,,,,3
2004 / 06,Brooklyn,08,3487.7,271.2,240.3,,,,,3
1996 / 05,Brooklyn,08,3126.3,139.1,136.4,,,,,3
1995 / 06,Brooklyn,08,3214.3,143.9,159.7,,,,,3
2006 / 02,Brooklyn,08,2553.5,201.0,164.0,,,,,3
2005 / 06,Brooklyn,08,3403.8,258.5,223.4,,,,,3
2006 / 05,Brooklyn,08,3269.4,249.2,204.0,,,,,3
1997 / 01,Brooklyn,08,2809.1,158.1,152.3,,,,12.5,3
1999 / 08,Brooklyn,08,2887.9,201.6,282.0,,,,,3
2001 / 03,Brooklyn,08,2778.4,268.1,304.7,,,,,3
2006 / 09,Brooklyn,08,2991.7,231.9,195.3,,,,,3
2008 / 11,Brooklyn,08,2531.2,228.9,183.8,,,,,3
2003 / 01,Brooklyn,08,3190.7,202.7,,,,,,3
2000 / 08,Brooklyn,08,3026.3,266.6,345.2,,,,,3
1994 / 01,Brooklyn,08,2630.3,127.5,155.3,,,,1.5,3
1993 / 03,Brooklyn,08,3342.4,,,,,,,3
1994 / 03,Brooklyn,08,3163.6,191.8,194.3,,,,,3
2010 / 08,Brooklyn,08,2885.9,234.9,216.4,,,,,3
2012 / 01,Brooklyn,08,2609.1,255.5,228.4,,,,13.3,3
2009 / 12,Brooklyn,08,2827.9,274.1,216.8,,,,,3
2012 / 09,Brooklyn,08,2647.9,218.9,181.6,,17.1,,,3
2003 / 10,Brooklyn,08,3380.3,242.5,,,,,,3
1992 / 12,Brooklyn,08,3527.3,,,,,,,3
2006 / 01,Brooklyn,08,2996.3,278.1,218.4,,,,16.8,3
1998 / 06,Brooklyn,08,3120.6,171.3,184.0,,,,,3
1998 / 09,Brooklyn,08,2984.2,208.8,227.2,,,,,3
2000 / 11,Brooklyn,08,2801.1,301.4,321.5,,,,,3
2001 / 08,Brooklyn,08,3109.3,257.7,393.4,,,,,3
2006 / 07,Brooklyn,08,3233.1,231.4,221.2,,,,,3
2005 / 09,Brooklyn,08,3096.5,229.0,217.8,,,,,3
2014 / 07,Brooklyn,08,2851.7,255.3,233.2,,10.4,,,3
2017 / 03,Brooklyn,08,2423.5,249.6,248.9,,15.6,,,3
2017 / 04,Brooklyn,08,2426.0,248.3,238.5,,10.6,,,3
2017 / 05,Brooklyn,08,2828.1,287.1,275.1,,17.8,,,3
2015 / 12,Brooklyn,08,2737.6,318.9,271.6,,14.7,,,3
2017 / 11,Brooklyn,08,2648.9,284.9,271.4,,19.5,5.0,,3
2019 / 09,Brooklyn,08,2601.9,289.2,275.2,,14.1,,,3
2018 / 10,Brooklyn,08,2873.2,315.1,291.5,,18.6,,,3
2021 / 04,Brooklyn,08,2478.4,302.1,280.2,,,,,3
2018 / 12,Brooklyn,08,2709.2,314.9,252.7,,12.5,12.2,,3
2021 / 06,Brooklyn,08,3114.1,401.6,363.5,,,,,3
2021 / 08,Brooklyn,08,2880.7,364.8,329.2,,,,,3
2014 / 08,Bronx,01,1890.1,89.7,98.9,,,,,2
2010 / 07,Bronx,01,1998.1,92.5,80.6,,,,,2
1995 / 12,Bronx,01,2164.3,40.3,45.7,,,,,2
1999 / 06,Bronx,01,1993.6,63.9,103.8,,,,,2
2008 / 07,Bronx,01,2057.2,89.5,79.7,,,,,2
2009 / 02,Bronx,01,1693.6,73.6,69.8,,,,,2
1999 / 05,Bronx,01,1826.0,66.4,113.3,,,,,2
2009 / 03,Bronx,01,1920.7,86.2,80.0,,,,,2
2008 / 03,Bronx,01,1942.8,80.6,76.8,,,,,2
2005 / 02,Bronx,01,1646.1,64.5,77.5,,,,,2
2009 / 12,Bronx,01,2052.9,94.1,84.3,,,,,2
2001 / 09,Bronx,01,1864.6,74.7,117.5,,,,,2
1996 / 10,Bronx,01,2095.1,45.0,71.8,,,,,2
2003 / 11,Bronx,01,1921.1,43.7,,,,,,2
1993 / 03,Bronx,01,2391.8,,,,,,,2
2004 / 10,Bronx,01,1733.3,72.9,83.9,,,,,2
2003 / 07,Bronx,01,2179.3,53.9,,,,,,2
2000 / 07,Bronx,01,1882.4,73.4,135.1,,,,,2
2012 / 04,Bronx,01,1894.8,79.3,85.0,,,,,2
1996 / 02,Bronx,01,2033.9,37.6,43.4,,,,,2
2013 / 09,Bronx,01,1872.7,98.3,88.2,,,,,2
1999 / 09,Bronx,01,2055.8,85.8,140.1,,,,,2
1995 / 01,Bronx,01,2307.8,36.7,39.8,,,,6.2,2
1997 / 03,Bronx,01,2031.7,32.2,64.3,,,,,2
2010 / 05,Bronx,01,1872.0,84.0,72.9,,,,,2
2005 / 04,Bronx,01,1857.2,70.5,82.3,,,,,2
2007 / 04,Bronx,01,1846.2,79.8,82.9,,,,,2
1996 / 01,Bronx,01,2321.1,18.3,25.4,,,,,2
1995 / 05,Bronx,01,2283.1,41.8,44.9,,,,,2
1994 / 10,Bronx,01,2330.1,37.8,43.8,,,,,2
2000 / 05,Bronx,01,1932.3,77.2,124.7,,,,,2
1994 / 09,Bronx,01,2340.2,38.2,45.6,,,,,2
2009 / 04,Bronx,01,1806.1,80.3,79.0,,,,,2
2002 / 06,Bronx,01,1933.5,82.3,118.2,,,,,2
2015 / 04,Bronx,01,1795.4,89.9,101.2,,,,,2
2016 / 08,Bronx,01,2015.0,116.9,146.5,,,,,2
2016 / 10,Bronx,01,1863.0,102.8,124.6,,,,,2
2016 / 09,Bronx,01,1881.7,112.6,132.7,,,,,2
2015 / 07,Bronx,01,1961.6,103.0,108.5,,,,,2
2015 / 12,Bronx,01,1950.9,126.2,135.6,,,,,2
2017 / 09,Bronx,01,1870.6,105.1,131.2,,,,,2
2020 / 06,Bronx,01,2430.3,207.1,209.4,,,,,2
2019 / 12,Bronx,01,2030.1,164.9,176.5,3.4,,,,2
2018 / 05,Bronx,01,1975.9,109.9,128.0,5.2,,,,2
2018 / 04,Bronx,01,1832.8,114.0,127.9,2.9,,,,2
2020 / 05,Bronx,01,2225.8,150.9,159.2,0.4,,,,2
2022 / 01,Bronx,01,412.3,22.0,28.1,,,,,2
2006 / 08,Brooklyn,16,2370.0,99.5,114.0,,,,,3
1997 / 01,Brooklyn,16,2143.6,60.8,79.9,,,,2.3,3
2004 / 10,Brooklyn,16,2305.3,106.2,106.9,,,,,3
2012 / 05,Brooklyn,16,2086.5,104.3,109.1,,,,,3
2005 / 07,Brooklyn,16,2349.7,104.5,114.9,,,,,3
2011 / 03,Brooklyn,16,2055.7,113.1,104.5,,,,,3
2010 / 01,Brooklyn,16,1794.1,106.4,115.7,,,,1.7,3
2003 / 02,Brooklyn,16,2102.1,47.7,,,,,,3
2002 / 03,Brooklyn,16,2261.7,97.5,148.8,,,,,3
2002 / 10,Brooklyn,16,2539.5,74.9,,,,,,3
1999 / 06,Brooklyn,16,2397.8,87.8,133.5,,,,,3
1993 / 01,Brooklyn,16,2320.0,,,,,,,3
2004 / 05,Brooklyn,16,2395.2,97.9,102.9,,,,,3
2010 / 09,Brooklyn,16,1955.7,109.0,117.9,,,,,3
2006 / 02,Brooklyn,16,1897.1,78.6,78.6,,,,,3
2007 / 12,Brooklyn,16,2109.4,111.5,96.8,,,,,3
2005 / 03,Brooklyn,16,2419.1,112.4,104.2,,,,,3
1991 / 06,Brooklyn,16,1140.9,,,,,,,3
2002 / 05,Brooklyn,16,2521.7,104.0,167.6,,,,,3
2013 / 07,Brooklyn,16,2167.1,94.6,119.3,,,,,3
1997 / 09,Brooklyn,16,2253.0,60.6,72.3,,,,,3
2000 / 07,Brooklyn,16,2401.9,92.8,149.3,,,,,3
1997 / 10,Brooklyn,16,2186.0,69.6,86.5,,,,,3
1996 / 03,Brooklyn,16,2134.9,57.0,79.3,,,,,3
1995 / 02,Brooklyn,16,1884.0,41.6,66.5,,,,,3
1992 / 12,Brooklyn,16,2529.7,,,,,,,3
2005 / 08,Brooklyn,16,2404.7,93.8,110.8,,,,,3
2009 / 09,Brooklyn,16,2074.6,97.4,121.7,,,,,3
2009 / 08,Brooklyn,16,2169.2,95.0,127.7,,,,,3
2003 / 10,Brooklyn,16,2569.0,82.5,,,,,,3
1997 / 03,Brooklyn,16,2079.8,47.1,58.3,,,,,3
1998 / 10,Brooklyn,16,2227.5,87.9,117.5,,,,,3
1991 / 08,Brooklyn,16,2468.3,,,,,,,3
1997 / 02,Brooklyn,16,1885.1,43.4,60.6,,,,,3
2000 / 04,Brooklyn,16,2111.4,96.0,131.9,,,,,3
1992 / 08,Brooklyn,16,2497.2,,,,,,,3
1992 / 10,Brooklyn,16,2414.2,,,,,,,3
1999 / 12,Brooklyn,16,2279.9,115.9,139.8,,,,,3
2015 / 02,Brooklyn,16,1535.6,89.3,112.2,,,,,3
1999 / 07,Brooklyn,16,2321.4,88.4,158.0,,,,,3
2015 / 11,Brooklyn,16,1912.9,92.0,107.3,,,,,3
2016 / 01,Brooklyn,16,1752.0,93.7,115.9,,,,7.5,3
2016 / 11,Brooklyn,16,2027.0,97.8,128.2,,,7.4,,3
2020 / 02,Brooklyn,16,1796.4,94.7,146.8,18.0,,,,3
2020 / 01,Brooklyn,16,2022.3,125.5,188.0,23.7,,9.2,3.8,3
2021 / 06,Brooklyn,16,2725.9,118.7,198.0,,,,,3
2021 / 03,Brooklyn,16,2427.7,123.6,196.8,,,,,3
2019 / 05,Brooklyn,16,2179.4,119.5,181.2,35.0,,,,3
2021 / 12,Brooklyn,16,2397.3,143.5,197.9,,,1.1,,3
2013 / 10,Bronx,02,1545.8,72.3,92.1,,,,,2
2010 / 01,Bronx,02,1644.6,89.6,102.2,,,,4.5,2
2013 / 03,Bronx,02,1581.8,77.8,90.3,,,,,2
2008 / 07,Bronx,02,1770.3,82.4,89.8,,,,,2
2012 / 12,Bronx,02,1672.6,78.7,80.8,,,,,2
2008 / 03,Bronx,02,1748.3,61.1,71.0,,,,,2
2003 / 06,Bronx,02,1756.1,52.0,,,,,,2
2008 / 01,Bronx,02,1869.7,67.1,80.3,,,,8.7,2
2004 / 03,Bronx,02,1723.6,46.8,,,,,,2
1999 / 12,Bronx,02,1419.3,87.0,164.1,,,,,2
2003 / 09,Bronx,02,1797.4,48.0,,,,,,2
2012 / 10,Bronx,02,1606.8,62.1,76.3,,,,,2
2002 / 01,Bronx,02,1448.0,61.9,136.8,,,,4.5,2
2014 / 01,Bronx,02,1535.9,91.1,109.4,,,,4.5,2
2005 / 10,Bronx,02,1664.0,57.3,76.1,,,,,2
1994 / 01,Bronx,02,1375.2,22.7,43.4,,,,1.9,2
2007 / 10,Bronx,02,1720.6,56.0,66.3,,,,,2
2010 / 02,Bronx,02,1491.4,59.9,69.0,,,,,2
1999 / 07,Bronx,02,1338.0,67.2,171.3,,,,,2
2012 / 05,Bronx,02,1660.3,77.5,90.1,,,,,2
2003 / 07,Bronx,02,1779.1,57.8,,,,,,2
2000 / 11,Bronx,02,1394.0,69.0,139.0,,,,,2
1991 / 08,Bronx,02,1509.8,,,,,,,2
2004 / 09,Bronx,02,1674.4,65.2,92.8,,,,,2
2000 / 06,Bronx,02,1408.7,73.8,169.0,,,,,2
1991 / 09,Bronx,02,1475.3,,,,,,,2
2014 / 09,Bronx,02,1515.0,71.4,94.5,,,,,2
1994 / 07,Bronx,02,1514.9,28.2,51.5,,,,,2
1998 / 09,Bronx,02,1390.5,39.1,105.9,,,,,2
2001 / 05,Bronx,02,1479.1,73.3,145.2,,,,,2
2016 / 03,Bronx,02,1477.2,95.6,139.4,,,,,2
2017 / 03,Bronx,02,1474.1,103.4,159.1,,,,,2
2017 / 04,Bronx,02,1456.9,89.0,137.5,,,,,2
2015 / 12,Bronx,02,1578.6,126.2,160.0,,,,,2
2017 / 07,Bronx,02,1507.2,84.6,135.2,,,,,2
2015 / 07,Bronx,02,1550.4,105.7,131.3,,,,,2
2020 / 04,Bronx,02,1480.8,102.0,170.9,,,,,2
2018 / 02,Bronx,02,1315.9,82.5,133.3,,,,,2
2019 / 08,Bronx,02,1576.1,126.8,180.2,,,,,2
2021 / 01,Bronx,02,1546.8,145.7,173.4,,,5.5,3.0,2
2019 / 07,Bronx,02,1593.5,106.0,141.9,,,,,2
2020 / 10,Bronx,02,1736.9,157.1,199.5,,,,,2
2021 / 06,Bronx,02,1731.7,113.9,152.6,,,,,2
2022 / 01,Bronx,02,296.2,12.4,20.8,,,3.0,,2
2014 / 10,Manhattan,07,5366.6,1184.0,699.4,11.2,38.4,,,1
1996 / 05,Manhattan,07,6355.3,1177.9,500.3,,,,,1
2015 / 01,Manhattan,07,5008.5,1083.9,753.6,12.9,23.4,,110.4,1
2008 / 07,Manhattan,07,5355.4,1170.4,579.6,,,,,1
2014 / 08,Manhattan,07,4722.2,910.4,597.1,,18.4,,,1
2014 / 03,Manhattan,07,4985.2,930.2,638.8,,42.6,,,1
2004 / 09,Manhattan,07,6134.3,1615.5,616.2,,,,,1
2005 / 02,Manhattan,07,5435.6,1392.0,629.4,,,,,1
2006 / 09,Manhattan,07,6004.8,1265.0,601.8,,,,,1
2007 / 09,Manhattan,07,5562.0,1407.5,549.2,,,,,1
2010 / 12,Manhattan,07,4353.7,1269.4,587.0,,,,,1
2011 / 11,Manhattan,07,5585.6,1093.5,585.0,,,,,1
1993 / 10,Manhattan,07,5687.3,1229.2,464.4,,,,,1
2002 / 08,Manhattan,07,6455.6,,,,,,,1
2002 / 09,Manhattan,07,6682.5,,,,,,,1
2012 / 03,Manhattan,07,5144.5,981.8,632.0,,,,,1
2011 / 04,Manhattan,07,5284.5,1203.0,637.1,,,,,1
1995 / 03,Manhattan,07,5747.9,1191.6,507.1,,,,,1
1998 / 02,Manhattan,07,5630.4,,547.7,,,,,1
2009 / 12,Manhattan,07,5638.4,1468.6,720.4,,,,,1
2007 / 02,Manhattan,07,5265.8,886.1,557.4,,,,,1
1998 / 05,Manhattan,07,6065.2,224.0,609.8,,,,,1
2013 / 12,Manhattan,07,5383.7,1223.2,705.8,,32.6,,4.8,1
2000 / 10,Manhattan,07,6250.0,,717.9,,,,,1
2001 / 03,Manhattan,07,6057.7,,794.3,,,,,1
2013 / 07,Manhattan,07,5184.0,884.5,577.2,,19.4,,,1
2010 / 03,Manhattan,07,5801.9,1284.3,688.0,,,,,1
1991 / 01,Manhattan,07,6080.7,,,,,,,1
2011 / 08,Manhattan,07,5375.1,993.9,536.4,,,,,1
2007 / 05,Manhattan,07,6118.9,985.6,607.4,,,,,1
2015 / 12,Manhattan,07,5304.3,1459.9,826.2,11.3,27.0,,,1
1994 / 04,Manhattan,07,5721.9,1218.7,490.0,,,,,1
2008 / 11,Manhattan,07,5487.1,1374.0,620.1,,,,,1
1998 / 06,Manhattan,07,6313.3,1285.0,658.6,,,,,1
2004 / 07,Manhattan,07,5913.4,1422.7,652.2,,,,,1
2011 / 10,Manhattan,07,5416.5,1118.0,620.2,,,,,1
2009 / 10,Manhattan,07,5558.9,1359.5,687.6,,,,,1
1999 / 10,Manhattan,07,6397.0,,719.9,,,,,1
2001 / 07,Manhattan,07,5630.3,3.2,717.3,,,,,1
2006 / 11,Manhattan,07,6289.0,1245.5,625.2,,,,,1
1999 / 09,Manhattan,07,6462.0,,710.0,,,,,1
1991 / 04,Manhattan,07,5664.7,,,,,,,1
1994 / 08,Manhattan,07,5751.9,1050.7,437.2,,,,,1
2015 / 11,Manhattan,07,5076.7,1138.9,677.4,11.9,29.0,,,1
1990 / 10,Manhattan,07,3463.6,,,,,,,1
1997 / 05,Manhattan,07,6234.3,1367.1,574.8,,,,,1
2017 / 08,Manhattan,07,4754.7,997.3,720.0,19.4,,,,1
2017 / 07,Manhattan,07,4632.1,973.9,709.1,19.3,,,,1
2016 / 11,Manhattan,07,5135.6,1161.2,735.6,19.6,32.5,,,1
2020 / 12,Manhattan,07,4467.1,1168.4,844.0,,,,,1
2021 / 04,Manhattan,07,3909.5,977.3,731.8,,,,,1
2021 / 09,Manhattan,07,4554.8,1142.5,707.2,,14.5,,,1
2009 / 07,Manhattan,03,3134.8,373.9,298.6,,,,,1
2008 / 07,Manhattan,03,3166.2,353.1,259.3,,,,,1
2006 / 06,Manhattan,03,3306.0,386.5,262.7,,,,,1
2007 / 06,Manhattan,03,3277.0,339.3,245.3,,,,,1
2012 / 06,Manhattan,03,3144.5,323.3,246.6,,,,,1
2004 / 01,Manhattan,03,3454.5,,,,,,8.0,1
2005 / 02,Manhattan,03,2893.5,330.0,230.8,,,,,1
2012 / 07,Manhattan,03,3096.0,266.5,219.2,,,,,1
2014 / 04,Manhattan,03,2990.2,305.1,257.3,,,,,1
2010 / 06,Manhattan,03,3323.0,371.4,274.9,,,,,1
1998 / 09,Manhattan,03,3695.5,,212.2,,,,,1
2002 / 07,Manhattan,03,3978.3,,,,,,,1
2010 / 10,Manhattan,03,3050.5,352.6,262.8,,,,,1
2007 / 09,Manhattan,03,3063.4,328.1,223.6,,,,,1
1992 / 04,Manhattan,03,3775.9,,,,,,,1
1998 / 03,Manhattan,03,3535.4,3.7,174.5,,,,,1
1999 / 03,Manhattan,03,3726.0,,189.9,,,,,1
2011 / 09,Manhattan,03,3178.2,388.5,257.1,,,,,1
1990 / 10,Manhattan,03,3829.9,,,,,,,1
1992 / 03,Manhattan,03,3845.0,,,,,,,1
2004 / 11,Manhattan,03,3298.6,333.4,196.5,,,,,1
2004 / 05,Manhattan,03,3184.2,367.2,233.5,,,,,1
2011 / 03,Manhattan,03,3071.3,335.8,267.3,,,,,1
2005 / 10,Manhattan,03,3274.7,401.0,237.9,,,,,1
2007 / 05,Manhattan,03,3257.3,351.7,251.1,,,,,1
2003 / 07,Manhattan,03,3710.3,,,,,,,1
2000 / 05,Manhattan,03,3927.2,,289.9,,,,,1
1992 / 12,Manhattan,03,3662.2,,,,,,,1
2006 / 01,Manhattan,03,3202.3,338.8,230.8,,,,27.6,1
2006 / 12,Manhattan,03,3032.9,369.6,240.5,,,6.0,,1
2001 / 08,Manhattan,03,3722.3,15.8,319.8,,,,,1
1997 / 04,Manhattan,03,3543.1,206.8,159.9,,,,,1
2001 / 01,Manhattan,03,3939.1,,281.6,,,,17.2,1
1991 / 10,Manhattan,03,3973.7,,,,,,,1
1997 / 03,Manhattan,03,3453.9,197.3,136.3,,,,,1
1995 / 01,Manhattan,03,3887.0,220.8,152.8,,,,12.6,1
1990 / 08,Manhattan,03,3258.3,,,,,,,1
1991 / 11,Manhattan,03,3911.3,,,,,,,1
2016 / 04,Manhattan,03,2904.8,328.3,318.7,,30.1,,,1
2018 / 08,Manhattan,03,3171.1,375.6,347.0,,,,,1
2016 / 09,Manhattan,03,2934.1,372.8,322.7,,40.2,,,1
2015 / 07,Manhattan,03,3113.4,368.5,318.8,,,,,1
2020 / 10,Manhattan,03,2911.0,413.2,359.6,,,,,1
2019 / 10,Manhattan,03,3076.6,372.9,333.9,,56.8,,,1
2020 / 05,Manhattan,03,2674.8,292.0,346.9,,,,,1
2020 / 07,Manhattan,03,3056.7,380.5,394.2,,,,,1
2020 / 08,Manhattan,03,3037.6,345.7,332.7,,,,,1
2018 / 03,Manhattan,03,2873.9,365.5,338.1,,56.6,,,1
2018 / 12,Manhattan,03,2888.3,337.6,301.9,,41.0,,,1
2021 / 03,Manhattan,03,2870.2,363.5,322.4,,,,,1
2021 / 06,Manhattan,03,3017.9,403.8,318.2,,,,,1
2021 / 10,Manhattan,03,2919.1,395.7,290.4,,22.8,,,1
2021 / 08,Manhattan,03,2862.9,362.7,268.0,,,,,1
2009 / 06,Manhattan,02,2334.7,519.6,291.3,,,,,1
1999 / 02,Manhattan,02,2163.7,,263.3,,,,,1
1998 / 04,Manhattan,02,2403.0,,297.6,,,,,1
2015 / 02,Manhattan,02,1825.9,437.6,328.2,,15.7,,,1
2008 / 09,Manhattan,02,2393.4,562.8,261.9,,,,,1
2010 / 08,Manhattan,02,2095.8,443.0,264.0,,,,,1
2000 / 02,Manhattan,02,2314.2,,298.0,,,,,1
2002 / 09,Manhattan,02,2724.0,,,,,,,1
2010 / 07,Manhattan,02,2080.9,436.6,277.5,,,,,1
2008 / 12,Manhattan,02,2418.1,609.1,314.1,,,,,1
2003 / 11,Manhattan,02,2818.9,,,,,,,1
2012 / 07,Manhattan,02,2043.5,375.4,256.1,,,,,1
2014 / 02,Manhattan,02,1936.8,362.6,262.5,,12.0,,,1
1998 / 01,Manhattan,02,2511.6,26.8,330.1,,,,37.4,1
2001 / 11,Manhattan,02,2487.7,12.8,337.8,,,,,1
2005 / 05,Manhattan,02,2499.6,586.2,269.2,,,,,1
2007 / 09,Manhattan,02,2406.7,556.1,256.8,,,,,1
2002 / 01,Manhattan,02,2456.2,16.5,350.2,,,,29.8,1
2013 / 10,Manhattan,02,2165.3,446.1,294.7,,19.5,,,1
2015 / 11,Manhattan,02,2059.7,458.7,290.2,,22.1,,,1
2011 / 05,Manhattan,02,2251.9,467.3,283.7,,,,,1
2007 / 05,Manhattan,02,2656.6,461.2,273.8,,,,,1
2009 / 12,Manhattan,02,2341.7,614.3,331.9,,,,,1
1997 / 12,Manhattan,02,2629.5,156.2,283.8,,,,,1
1991 / 05,Manhattan,02,3041.2,,,,,,,1
2002 / 05,Manhattan,02,2564.7,11.0,326.1,,,,,1
1996 / 12,Manhattan,02,2857.5,573.4,241.4,,,,,1
1991 / 07,Manhattan,02,2864.8,,,,,,,1
1998 / 06,Manhattan,02,2519.3,570.6,299.4,,,,,1
2004 / 01,Manhattan,02,2905.6,,,,,,19.9,1
2014 / 01,Manhattan,02,2123.8,434.7,318.0,,18.3,,31.2,1
2011 / 04,Manhattan,02,2156.0,447.4,273.1,,,,,1
